"Date","Price","Open","High","Low","Change %"
"Nov 03, 2017","64.560","64.580","64.650","64.520","-0.02%"
"Nov 02, 2017","64.575","64.535","64.675","64.475","0.02%"
"Nov 01, 2017","64.565","64.705","64.705","64.510","-0.29%"
"Oct 31, 2017","64.750","64.840","64.850","64.730","-0.17%"
"Oct 30, 2017","64.860","64.890","64.960","64.800","-0.28%"
"Oct 27, 2017","65.040","65.025","65.110","64.965","0.31%"
"Oct 26, 2017","64.840","64.785","64.920","64.730","-0.13%"
"Oct 25, 2017","64.925","65.145","65.200","64.885","-0.25%"
"Oct 24, 2017","65.090","64.980","65.125","64.900","0.10%"
"Oct 23, 2017","65.023","65.075","65.115","64.980","-0.03%"
"Oct 20, 2017","65.040","65.000","65.045","64.995","0.07%"
"Oct 19, 2017","64.995","65.033","65.080","64.995","-0.09%"
"Oct 18, 2017","65.055","64.995","65.170","64.965","0.04%"
"Oct 17, 2017","65.030","64.795","65.040","64.795","0.51%"
"Oct 16, 2017","64.700","64.745","64.770","64.690","0.00%"
"Oct 13, 2017","64.700","64.955","64.965","64.700","-0.55%"
"Oct 12, 2017","65.060","65.160","65.165","65.035","-0.15%"
"Oct 11, 2017","65.160","65.260","65.325","65.130","-0.14%"
"Oct 10, 2017","65.250","65.355","65.380","65.205","-0.16%"
"Oct 09, 2017","65.355","65.375","65.430","65.275","-0.07%"
"Oct 06, 2017","65.400","65.200","65.405","65.200","0.39%"
"Oct 05, 2017","65.145","65.095","65.195","64.975","0.18%"
"Oct 04, 2017","65.030","65.345","65.385","64.950","-0.69%"
"Oct 03, 2017","65.485","65.595","65.637","65.465","0.27%"
"Oct 02, 2017","65.310","65.310","65.310","65.310","0.00%"
"Sep 29, 2017","65.310","65.352","65.465","65.235","-0.24%"
"Sep 28, 2017","65.470","65.835","65.900","65.470","-0.37%"
"Sep 27, 2017","65.715","65.365","65.755","65.345","0.39%"
"Sep 26, 2017","65.460","65.245","65.490","65.155","0.51%"
"Sep 25, 2017","65.127","64.845","65.175","64.725","0.51%"
"Sep 22, 2017","64.795","64.805","65.155","64.755","-0.02%"
"Sep 21, 2017","64.810","64.515","64.855","64.450","0.80%"
"Sep 20, 2017","64.293","64.245","64.435","64.245","-0.01%"
"Sep 19, 2017","64.300","64.190","64.350","64.130","0.22%"
"Sep 18, 2017","64.158","64.055","64.168","64.002","0.07%"
"Sep 15, 2017","64.110","64.145","64.145","64.042","-0.02%"
"Sep 14, 2017","64.123","64.168","64.172","64.062","0.18%"
"Sep 13, 2017","64.010","63.990","64.050","63.970","-0.03%"
"Sep 12, 2017","64.031","63.985","64.055","63.935","0.15%"
"Sep 11, 2017","63.935","63.905","63.940","63.838","0.24%"
"Sep 08, 2017","63.785","63.870","63.960","63.780","-0.36%"
"Sep 07, 2017","64.015","64.042","64.055","63.980","-0.07%"
"Sep 06, 2017","64.060","64.105","64.262","64.060","-0.07%"
"Sep 05, 2017","64.105","64.105","64.162","64.080","0.10%"
"Sep 04, 2017","64.040","63.945","64.178","63.935","0.02%"
"Sep 01, 2017","64.025","63.925","64.055","63.875","0.14%"
"Aug 31, 2017","63.935","64.035","64.060","63.895","-0.09%"
"Aug 30, 2017","63.990","63.975","64.020","63.875","-0.04%"
"Aug 29, 2017","64.015","63.955","64.037","63.925","0.17%"
"Aug 28, 2017","63.905","63.890","63.930","63.855","-0.16%"
"Aug 25, 2017","64.005","64.055","64.065","64.005","-0.06%"
"Aug 24, 2017","64.045","64.040","64.090","64.005","0.00%"
"Aug 23, 2017","64.045","64.045","64.147","64.045","-0.04%"
"Aug 22, 2017","64.072","64.095","64.150","64.050","-0.06%"
"Aug 21, 2017","64.110","64.075","64.157","64.015","0.02%"
"Aug 18, 2017","64.095","64.185","64.185","64.082","-0.12%"
"Aug 17, 2017","64.170","64.170","64.170","64.170","0.00%"
"Aug 16, 2017","64.170","64.275","64.328","64.140","0.08%"
"Aug 15, 2017","64.120","64.110","64.120","64.110","0.05%"
"Aug 14, 2017","64.090","63.985","64.148","63.935","-0.08%"
"Aug 11, 2017","64.140","64.230","64.270","64.100","0.07%"
"Aug 10, 2017","64.095","63.955","64.115","63.885","0.37%"
"Aug 09, 2017","63.860","63.785","63.860","63.715","0.26%"
"Aug 08, 2017","63.692","63.755","63.785","63.620","-0.23%"
"Aug 07, 2017","63.840","63.730","63.865","63.668","0.26%"
"Aug 04, 2017","63.675","63.721","63.786","63.624","-0.05%"
"Aug 03, 2017","63.705","63.645","63.720","63.575","0.11%"
"Aug 02, 2017","63.635","64.125","64.135","63.595","-0.72%"
"Aug 01, 2017","64.095","64.105","64.145","64.045","-0.16%"
"Jul 31, 2017","64.200","64.140","64.273","64.075","0.13%"
"Jul 28, 2017","64.115","64.195","64.245","64.110","-0.02%"
"Jul 27, 2017","64.125","64.195","64.218","64.075","-0.36%"
"Jul 26, 2017","64.355","64.472","64.487","64.355","-0.05%"
"Jul 25, 2017","64.385","64.355","64.425","64.345","-0.02%"
"Jul 24, 2017","64.395","64.415","64.465","64.300","0.02%"
"Jul 21, 2017","64.385","64.385","64.390","64.305","0.02%"
"Jul 20, 2017","64.375","64.345","64.460","64.325","0.16%"
"Jul 19, 2017","64.270","64.370","64.370","64.260","-0.07%"
"Jul 18, 2017","64.316","64.370","64.415","64.316","-0.05%"
"Jul 17, 2017","64.345","64.365","64.407","64.345","-0.12%"
"Jul 14, 2017","64.424","64.488","64.525","64.424","-0.06%"
"Jul 13, 2017","64.460","64.398","64.475","64.398","-0.02%"
"Jul 12, 2017","64.475","64.535","64.600","64.475","-0.14%"
"Jul 11, 2017","64.565","64.465","64.605","64.460","0.14%"
"Jul 10, 2017","64.475","64.585","64.597","64.475","-0.23%"
"Jul 07, 2017","64.625","64.775","64.775","64.540","-0.15%"
"Jul 06, 2017","64.725","64.755","64.808","64.705","-0.12%"
"Jul 05, 2017","64.800","64.705","64.865","64.675","0.02%"
"Jul 04, 2017","64.790","64.805","64.897","64.705","-0.08%"
"Jul 03, 2017","64.845","64.655","64.910","64.635","0.35%"
"Jun 30, 2017","64.620","64.730","64.840","64.575","-0.06%"
"Jun 29, 2017","64.660","64.455","64.690","64.442","0.21%"
"Jun 28, 2017","64.525","64.575","64.660","64.510","0.08%"
"Jun 27, 2017","64.475","64.485","64.545","64.405","0.06%"
"Jun 26, 2017","64.435","64.465","64.465","64.435","-0.11%"
"Jun 23, 2017","64.505","64.585","64.618","64.445","-0.15%"
"Jun 22, 2017","64.605","64.545","64.630","64.455","0.12%"
"Jun 21, 2017","64.530","64.635","64.680","64.490","-0.02%"
"Jun 20, 2017","64.540","64.485","64.540","64.412","0.07%"
"Jun 19, 2017","64.495","64.445","64.505","64.340","0.05%"
"Jun 16, 2017","64.465","64.690","64.750","64.405","-0.15%"
"Jun 15, 2017","64.565","64.295","64.620","64.260","0.51%"
"Jun 14, 2017","64.235","64.335","64.367","64.235","-0.17%"
"Jun 13, 2017","64.345","64.455","64.515","64.345","-0.21%"
"Jun 12, 2017","64.480","64.350","64.490","64.320","0.37%"
"Jun 09, 2017","64.245","64.275","64.340","64.167","-0.01%"
"Jun 08, 2017","64.250","64.410","64.430","64.208","-0.29%"
"Jun 07, 2017","64.435","64.515","64.535","64.315","0.01%"
"Jun 06, 2017","64.430","64.340","64.485","64.315","0.12%"
"Jun 05, 2017","64.350","64.320","64.400","64.290","-0.10%"
"Jun 02, 2017","64.415","64.345","64.520","64.345","-0.10%"
"Jun 01, 2017","64.478","64.525","64.598","64.433","-0.05%"
"May 31, 2017","64.510","64.605","64.605","64.460","-0.19%"
"May 30, 2017","64.635","64.645","64.707","64.605","0.15%"
"May 29, 2017","64.540","64.485","64.595","64.455","0.05%"
"May 26, 2017","64.510","64.565","64.630","64.425","-0.07%"
"May 25, 2017","64.555","64.578","64.650","64.480","-0.33%"
"May 24, 2017","64.770","64.930","64.970","64.715","-0.19%"
"May 23, 2017","64.895","64.685","64.920","64.655","0.60%"
"May 22, 2017","64.510","64.530","64.655","64.460","-0.09%"
"May 19, 2017","64.565","64.725","65.025","64.565","-0.49%"
"May 18, 2017","64.880","64.400","64.920","64.327","1.17%"
"May 17, 2017","64.130","64.000","64.175","63.990","0.13%"
"May 16, 2017","64.045","64.075","64.165","64.040","-0.03%"
"May 15, 2017","64.065","64.130","64.180","64.025","-0.28%"
"May 12, 2017","64.243","64.305","64.377","64.243","-0.25%"
"May 11, 2017","64.405","64.595","64.595","64.350","-0.33%"
"May 10, 2017","64.615","64.694","64.694","64.555","-0.10%"
"May 09, 2017","64.680","64.440","64.705","64.440","0.50%"
"May 08, 2017","64.360","64.260","64.385","64.210","0.07%"
"May 05, 2017","64.315","64.235","64.395","64.235","0.16%"
"May 04, 2017","64.215","64.195","64.250","64.180","0.08%"
"May 03, 2017","64.165","64.140","64.200","64.115","0.00%"
"May 02, 2017","64.165","64.147","64.250","64.125","-0.14%"
"May 01, 2017","64.255","64.285","64.285","64.255","-0.05%"
"Apr 28, 2017","64.290","64.130","64.400","64.130","0.27%"
"Apr 27, 2017","64.115","64.065","64.175","63.985","-0.02%"
"Apr 26, 2017","64.130","64.320","64.330","63.940","-0.31%"
"Apr 25, 2017","64.330","64.425","64.425","64.215","-0.25%"
"Apr 24, 2017","64.490","64.537","64.542","64.410","-0.25%"
"Apr 21, 2017","64.650","64.660","64.690","64.565","0.05%"
"Apr 20, 2017","64.620","64.640","64.727","64.536","-0.07%"
"Apr 19, 2017","64.665","64.575","64.665","64.525","0.09%"
"Apr 18, 2017","64.605","64.515","64.655","64.485","0.19%"
"Apr 17, 2017","64.480","64.440","64.550","64.305","0.00%"
"Apr 14, 2017","64.480","64.443","64.480","64.443","0.05%"
"Apr 13, 2017","64.445","64.455","64.493","64.272","-0.38%"
"Apr 12, 2017","64.690","64.625","64.730","64.535","0.21%"
"Apr 11, 2017","64.555","64.575","64.695","64.410","-0.08%"
"Apr 10, 2017","64.605","64.325","64.610","64.325","0.52%"
"Apr 07, 2017","64.270","64.599","64.744","64.154","-0.52%"
"Apr 06, 2017","64.606","65.044","65.059","64.504","-0.41%"
"Apr 05, 2017","64.875","65.075","65.175","64.875","-0.31%"
"Apr 04, 2017","65.080","65.150","65.150","65.070","0.15%"
"Apr 03, 2017","64.985","64.825","65.110","64.785","0.19%"
"Mar 31, 2017","64.860","64.930","64.990","64.800","0.00%"
"Mar 30, 2017","64.860","64.850","64.990","64.850","-0.02%"
"Mar 29, 2017","64.875","65.125","65.125","64.865","-0.26%"
"Mar 28, 2017","65.045","65.110","65.135","65.040","0.08%"
"Mar 27, 2017","64.995","65.295","65.295","64.980","-0.66%"
"Mar 24, 2017","65.425","65.505","65.545","65.385","-0.05%"
"Mar 23, 2017","65.455","65.425","65.588","65.400","0.00%"
"Mar 22, 2017","65.455","65.585","65.590","65.395","0.17%"
"Mar 21, 2017","65.345","65.424","65.475","65.234","0.00%"
"Mar 20, 2017","65.345","65.425","65.495","65.315","-0.20%"
"Mar 17, 2017","65.475","65.485","65.675","65.405","0.14%"
"Mar 16, 2017","65.385","65.405","65.535","65.255","-0.37%"
"Mar 15, 2017","65.630","65.770","65.790","65.420","-0.22%"
"Mar 14, 2017","65.775","66.225","66.265","65.750","-0.61%"
"Mar 13, 2017","66.180","66.150","66.190","66.150","-0.56%"
"Mar 10, 2017","66.555","66.745","66.745","66.555","-0.20%"
"Mar 09, 2017","66.690","66.837","66.875","66.665","-0.11%"
"Mar 08, 2017","66.765","66.633","66.770","66.630","0.21%"
"Mar 07, 2017","66.625","66.680","66.700","66.595","-0.07%"
"Mar 06, 2017","66.675","66.800","66.800","66.660","-0.16%"
"Mar 03, 2017","66.780","66.900","66.910","66.780","-0.01%"
"Mar 02, 2017","66.785","66.782","66.808","66.690","-0.12%"
"Mar 01, 2017","66.865","66.715","66.915","66.715","0.21%"
"Feb 28, 2017","66.725","66.765","66.835","66.645","0.04%"
"Feb 27, 2017","66.700","66.720","66.780","66.650","0.08%"
"Feb 24, 2017","66.645","66.656","66.705","66.615","-0.07%"
"Feb 23, 2017","66.690","66.905","66.965","66.690","-0.39%"
"Feb 22, 2017","66.950","67.007","67.067","66.927","-0.05%"
"Feb 21, 2017","66.985","66.990","67.025","66.947","0.12%"
"Feb 20, 2017","66.905","67.070","67.070","66.905","-0.26%"
"Feb 17, 2017","67.080","67.140","67.167","67.000","0.00%"
"Feb 16, 2017","67.080","66.960","67.135","66.915","0.31%"
"Feb 15, 2017","66.875","66.945","67.005","66.875","0.06%"
"Feb 14, 2017","66.835","66.925","67.000","66.805","-0.21%"
"Feb 13, 2017","66.975","66.952","67.087","66.947","0.18%"
"Feb 10, 2017","66.854","66.851","67.021","66.801","0.13%"
"Feb 09, 2017","66.765","67.065","67.088","66.725","-0.43%"
"Feb 08, 2017","67.050","67.385","67.385","67.050","-0.45%"
"Feb 07, 2017","67.350","67.200","67.465","67.200","0.23%"
"Feb 06, 2017","67.195","67.225","67.255","67.145","0.02%"
"Feb 03, 2017","67.184","67.209","67.429","67.184","-0.04%"
"Feb 02, 2017","67.210","67.385","67.510","67.210","-0.30%"
"Feb 01, 2017","67.415","67.669","67.704","67.415","-0.15%"
"Jan 31, 2017","67.515","67.844","67.918","67.455","-0.46%"
"Jan 30, 2017","67.829","68.106","68.120","67.755","-0.41%"
"Jan 27, 2017","68.105","68.191","68.255","68.015","-0.10%"
"Jan 26, 2017","68.176","67.985","68.234","67.965","0.28%"
"Jan 25, 2017","67.988","68.137","68.200","67.970","-0.22%"
"Jan 24, 2017","68.138","68.050","68.180","68.040","0.13%"
"Jan 23, 2017","68.051","68.081","68.233","68.000","-0.04%"
"Jan 20, 2017","68.075","68.115","68.295","67.978","-0.04%"
"Jan 19, 2017","68.100","68.222","68.319","68.069","-0.18%"
"Jan 18, 2017","68.220","67.853","68.220","67.853","0.53%"
"Jan 17, 2017","67.862","68.103","68.158","67.855","-0.35%"
"Jan 16, 2017","68.103","68.168","68.280","68.070","-0.11%"
"Jan 13, 2017","68.180","68.150","68.290","68.097","0.06%"
"Jan 12, 2017","68.141","68.195","68.196","67.950","-0.25%"
"Jan 11, 2017","68.312","68.370","68.546","68.223","-0.02%"
"Jan 10, 2017","68.327","68.110","68.351","67.988","0.33%"
"Jan 09, 2017","68.100","68.116","68.305","68.070","-0.02%"
"Jan 06, 2017","68.115","67.755","68.198","67.755","0.55%"
"Jan 05, 2017","67.743","67.895","68.013","67.730","-0.21%"
"Jan 04, 2017","67.886","68.280","68.300","67.850","-0.55%"
"Jan 03, 2017","68.260","68.147","68.438","68.045","0.17%"
"Jan 02, 2017","68.145","67.951","68.231","67.906","0.28%"
"Dec 30, 2016","67.955","67.935","68.000","67.850","0.03%"
"Dec 29, 2016","67.935","68.232","68.258","67.905","-0.44%"
"Dec 28, 2016","68.233","67.977","68.261","67.955","0.38%"
"Dec 27, 2016","67.978","67.820","68.090","67.760","0.32%"
"Dec 26, 2016","67.760","67.841","67.863","67.705","-0.11%"
"Dec 23, 2016","67.837","67.845","67.950","67.740","-0.02%"
"Dec 22, 2016","67.848","67.838","68.040","67.820","0.02%"
"Dec 21, 2016","67.837","67.917","67.970","67.770","-0.12%"
"Dec 20, 2016","67.917","67.847","68.111","67.810","0.11%"
"Dec 19, 2016","67.844","67.850","67.900","67.708","-0.02%"
"Dec 16, 2016","67.855","67.855","67.880","67.738","-0.00%"
"Dec 15, 2016","67.857","67.770","67.950","67.688","0.57%"
"Dec 14, 2016","67.475","67.425","67.605","67.400","0.09%"
"Dec 13, 2016","67.411","67.428","67.609","67.380","-0.03%"
"Dec 12, 2016","67.431","67.471","67.649","67.370","-0.06%"
"Dec 09, 2016","67.470","67.410","67.640","67.368","-0.11%"
"Dec 08, 2016","67.546","67.445","67.571","67.318","0.16%"
"Dec 07, 2016","67.438","67.738","67.980","67.425","-0.45%"
"Dec 06, 2016","67.742","68.026","68.158","67.675","-0.42%"
"Dec 05, 2016","68.025","68.021","68.275","68.015","-0.01%"
"Dec 02, 2016","68.031","68.235","68.393","68.010","-0.30%"
"Dec 01, 2016","68.236","68.595","68.598","68.190","-0.53%"
"Nov 30, 2016","68.598","68.615","68.710","68.368","-0.02%"
"Nov 29, 2016","68.615","68.575","68.776","68.561","0.05%"
"Nov 28, 2016","68.579","68.519","68.810","68.355","0.09%"
"Nov 25, 2016","68.519","68.755","68.761","68.300","-0.35%"
"Nov 24, 2016","68.761","68.810","68.870","68.578","-0.03%"
"Nov 23, 2016","68.784","68.395","68.881","68.360","0.57%"
"Nov 22, 2016","68.396","68.225","68.490","68.060","0.25%"
"Nov 21, 2016","68.228","68.185","68.293","68.020","0.05%"
"Nov 18, 2016","68.191","68.030","68.250","67.940","0.25%"
"Nov 17, 2016","68.023","67.983","68.075","67.767","0.04%"
"Nov 16, 2016","67.999","67.785","68.120","67.618","0.31%"
"Nov 15, 2016","67.786","67.786","67.875","67.530","0.00%"
"Nov 14, 2016","67.785","67.520","67.786","67.460","0.33%"
"Nov 11, 2016","67.565","67.301","67.565","66.985","1.05%"
"Nov 10, 2016","66.865","66.468","66.865","66.330","0.53%"
"Nov 09, 2016","66.515","66.261","66.945","66.242","0.41%"
"Nov 08, 2016","66.246","66.745","66.748","66.242","-0.75%"
"Nov 07, 2016","66.745","66.795","66.805","66.676","-0.08%"
"Nov 04, 2016","66.796","66.665","66.805","66.650","0.19%"
"Nov 03, 2016","66.668","66.778","66.798","66.630","-0.14%"
"Nov 02, 2016","66.762","66.695","66.870","66.630","0.10%"
"Nov 01, 2016","66.696","66.685","66.780","66.660","0.01%"
"Oct 31, 2016","66.686","66.779","66.800","66.650","-0.14%"
"Oct 28, 2016","66.778","66.894","66.934","66.691","-0.15%"
"Oct 27, 2016","66.881","66.862","66.963","66.790","0.03%"
"Oct 26, 2016","66.863","66.812","66.900","66.758","0.09%"
"Oct 25, 2016","66.806","66.851","66.940","66.740","-0.06%"
"Oct 24, 2016","66.845","66.921","66.935","66.766","-0.12%"
"Oct 21, 2016","66.926","66.852","67.005","66.760","0.14%"
"Oct 20, 2016","66.830","66.638","66.870","66.610","0.28%"
"Oct 19, 2016","66.645","66.740","66.775","66.610","-0.13%"
"Oct 18, 2016","66.733","66.789","66.802","66.650","-0.08%"
"Oct 17, 2016","66.789","66.718","66.900","66.715","0.11%"
"Oct 14, 2016","66.717","66.794","66.910","66.640","-0.12%"
"Oct 13, 2016","66.794","66.827","66.990","66.730","-0.03%"
"Oct 12, 2016","66.812","66.819","66.885","66.730","-0.03%"
"Oct 11, 2016","66.834","66.508","66.862","66.494","0.51%"
"Oct 10, 2016","66.492","66.602","66.620","66.473","-0.17%"
"Oct 07, 2016","66.602","66.696","66.890","66.535","-0.14%"
"Oct 06, 2016","66.697","66.574","66.796","66.554","0.19%"
"Oct 05, 2016","66.572","66.613","66.675","66.505","-0.06%"
"Oct 04, 2016","66.609","66.494","66.630","66.373","0.09%"
"Oct 03, 2016","66.546","66.555","66.610","66.430","-0.02%"
"Sep 30, 2016","66.556","66.802","66.873","66.510","-0.38%"
"Sep 29, 2016","66.812","66.346","66.955","66.327","0.70%"
"Sep 28, 2016","66.349","66.470","66.548","66.346","-0.11%"
"Sep 27, 2016","66.425","66.629","66.712","66.425","-0.28%"
"Sep 26, 2016","66.613","66.707","66.805","66.547","-0.14%"
"Sep 23, 2016","66.707","66.635","66.750","66.593","0.11%"
"Sep 22, 2016","66.633","66.762","66.903","66.530","-0.17%"
"Sep 21, 2016","66.744","66.988","67.145","66.738","-0.36%"
"Sep 20, 2016","66.985","66.980","67.070","66.910","0.01%"
"Sep 19, 2016","66.980","67.076","67.080","66.870","-0.14%"
"Sep 16, 2016","67.075","66.863","67.120","66.775","0.32%"
"Sep 15, 2016","66.860","66.798","67.085","66.767","0.09%"
"Sep 14, 2016","66.798","67.131","67.132","66.786","-0.51%"
"Sep 13, 2016","67.140","66.738","67.148","66.732","0.60%"
"Sep 12, 2016","66.738","66.850","66.995","66.727","-0.23%"
"Sep 09, 2016","66.895","66.653","66.895","66.460","0.40%"
"Sep 08, 2016","66.631","66.478","66.676","66.365","0.23%"
"Sep 07, 2016","66.478","66.370","66.506","66.310","0.30%"
"Sep 06, 2016","66.280","66.550","66.580","66.270","-0.29%"
"Sep 05, 2016","66.470","66.650","66.665","66.435","-0.49%"
"Sep 02, 2016","66.795","66.833","66.897","66.617","-0.01%"
"Sep 01, 2016","66.801","66.962","67.095","66.758","-0.26%"
"Aug 31, 2016","66.973","67.148","67.155","66.920","-0.25%"
"Aug 30, 2016","67.144","67.096","67.155","66.934","0.05%"
"Aug 29, 2016","67.113","67.137","67.215","67.060","-0.03%"
"Aug 26, 2016","67.136","67.014","67.161","66.831","0.18%"
"Aug 25, 2016","67.016","67.167","67.167","67.000","-0.22%"
"Aug 24, 2016","67.167","67.153","67.295","67.087","0.07%"
"Aug 23, 2016","67.122","67.194","67.211","67.030","-0.12%"
"Aug 22, 2016","67.202","67.138","67.370","67.095","0.10%"
"Aug 19, 2016","67.137","66.822","67.205","66.822","0.46%"
"Aug 18, 2016","66.830","66.904","66.916","66.717","-0.09%"
"Aug 17, 2016","66.893","66.857","66.986","66.840","0.03%"
"Aug 16, 2016","66.870","66.865","66.938","66.688","0.03%"
"Aug 15, 2016","66.853","66.910","66.960","66.792","-0.08%"
"Aug 12, 2016","66.908","66.750","66.926","66.738","0.24%"
"Aug 11, 2016","66.750","66.765","66.920","66.738","-0.02%"
"Aug 10, 2016","66.765","66.772","66.808","66.600","-0.01%"
"Aug 09, 2016","66.774","66.816","66.985","66.738","-0.05%"
"Aug 08, 2016","66.810","66.840","66.865","66.673","-0.05%"
"Aug 05, 2016","66.842","66.843","66.901","66.710","0.00%"
"Aug 04, 2016","66.840","66.782","67.010","66.740","0.11%"
"Aug 03, 2016","66.767","66.687","67.015","66.682","0.13%"
"Aug 02, 2016","66.682","66.767","66.805","66.570","-0.12%"
"Aug 01, 2016","66.764","66.720","66.810","66.640","0.16%"
"Jul 29, 2016","66.655","67.032","67.113","66.625","-0.54%"
"Jul 28, 2016","67.014","67.058","67.115","66.940","-0.09%"
"Jul 27, 2016","67.072","67.294","67.379","67.042","-0.37%"
"Jul 26, 2016","67.321","67.415","67.438","67.255","-0.13%"
"Jul 25, 2016","67.412","67.150","67.480","67.090","0.38%"
"Jul 22, 2016","67.154","67.163","67.217","67.042","0.00%"
"Jul 21, 2016","67.153","67.174","67.273","67.081","-0.01%"
"Jul 20, 2016","67.163","67.188","67.255","67.095","-0.06%"
"Jul 19, 2016","67.204","67.137","67.240","67.063","0.10%"
"Jul 18, 2016","67.137","67.096","67.220","67.012","-0.01%"
"Jul 15, 2016","67.141","66.843","67.175","66.843","0.45%"
"Jul 14, 2016","66.843","67.006","67.042","66.802","-0.26%"
"Jul 13, 2016","67.016","67.060","67.225","66.935","0.06%"
"Jul 12, 2016","66.975","67.172","67.220","66.975","-0.24%"
"Jul 11, 2016","67.138","67.139","67.308","67.010","-0.00%"
"Jul 08, 2016","67.139","67.495","67.517","67.070","-0.53%"
"Jul 07, 2016","67.495","67.404","67.539","67.304","0.12%"
"Jul 06, 2016","67.411","67.438","67.555","67.360","-0.03%"
"Jul 05, 2016","67.434","67.255","67.525","67.244","0.25%"
"Jul 04, 2016","67.265","67.190","67.300","67.118","0.11%"
"Jul 01, 2016","67.190","67.509","67.514","67.150","-0.47%"
"Jun 30, 2016","67.504","67.394","67.720","67.394","0.12%"
"Jun 29, 2016","67.422","67.715","67.850","67.375","-0.43%"
"Jun 28, 2016","67.715","67.898","67.980","67.650","-0.29%"
"Jun 27, 2016","67.914","67.888","68.090","67.780","0.04%"
"Jun 24, 2016","67.885","67.278","68.223","67.247","0.90%"
"Jun 23, 2016","67.279","67.442","67.480","67.200","-0.25%"
"Jun 22, 2016","67.449","67.640","67.678","67.342","-0.26%"
"Jun 21, 2016","67.624","67.497","67.755","67.335","0.11%"
"Jun 20, 2016","67.551","67.073","67.690","67.073","0.71%"
"Jun 17, 2016","67.074","67.318","67.318","67.042","-0.36%"
"Jun 16, 2016","67.315","67.079","67.454","67.077","0.35%"
"Jun 15, 2016","67.079","67.291","67.353","67.000","-0.32%"
"Jun 14, 2016","67.292","67.188","67.396","67.061","0.16%"
"Jun 13, 2016","67.187","66.960","67.220","66.900","0.35%"
"Jun 10, 2016","66.952","66.783","67.010","66.717","0.30%"
"Jun 09, 2016","66.753","66.491","66.795","66.473","0.38%"
"Jun 08, 2016","66.500","66.658","66.821","66.451","-0.24%"
"Jun 07, 2016","66.658","66.809","66.970","66.635","-0.20%"
"Jun 06, 2016","66.790","66.888","67.055","66.789","-0.31%"
"Jun 03, 2016","67.000","67.285","67.380","67.000","-0.40%"
"Jun 02, 2016","67.268","67.484","67.510","67.215","-0.25%"
"Jun 01, 2016","67.434","67.207","67.519","67.120","0.33%"
"May 31, 2016","67.209","67.170","67.338","67.106","0.06%"
"May 30, 2016","67.171","67.040","67.380","67.031","0.21%"
"May 27, 2016","67.031","66.942","67.135","66.875","0.16%"
"May 26, 2016","66.927","67.300","67.415","66.903","-0.51%"
"May 25, 2016","67.273","67.630","67.712","67.223","-0.53%"
"May 24, 2016","67.630","67.429","67.780","67.417","0.33%"
"May 23, 2016","67.409","67.430","67.590","67.243","0.00%"
"May 20, 2016","67.408","67.436","67.545","67.320","-0.04%"
"May 19, 2016","67.436","67.143","67.610","67.103","0.44%"
"May 18, 2016","67.140","66.824","67.169","66.824","0.47%"
"May 17, 2016","66.825","66.845","66.901","66.675","-0.03%"
"May 16, 2016","66.844","66.925","66.944","66.730","-0.02%"
"May 13, 2016","66.855","66.757","66.925","66.720","0.15%"
"May 12, 2016","66.757","66.561","66.781","66.520","0.29%"
"May 11, 2016","66.561","66.631","66.845","66.520","-0.11%"
"May 10, 2016","66.631","66.752","66.786","66.542","-0.18%"
"May 09, 2016","66.752","66.602","66.800","66.395","0.23%"
"May 06, 2016","66.600","66.568","66.715","66.480","0.06%"
"May 05, 2016","66.558","66.627","66.675","66.458","-0.10%"
"May 04, 2016","66.627","66.579","66.689","66.500","0.10%"
"May 03, 2016","66.558","66.343","66.582","66.235","0.32%"
"May 02, 2016","66.346","66.425","66.465","66.320","-0.12%"
"Apr 29, 2016","66.425","66.395","66.570","66.290","0.04%"
"Apr 28, 2016","66.401","66.391","66.562","66.320","0.06%"
"Apr 27, 2016","66.362","66.406","66.612","66.344","-0.06%"
"Apr 26, 2016","66.404","66.693","66.852","66.397","-0.42%"
"Apr 25, 2016","66.685","66.660","66.765","66.590","0.04%"
"Apr 22, 2016","66.660","66.502","66.731","66.457","0.26%"
"Apr 21, 2016","66.489","66.165","66.528","66.164","0.49%"
"Apr 20, 2016","66.166","66.137","66.360","66.095","0.02%"
"Apr 19, 2016","66.150","66.417","66.502","66.129","-0.40%"
"Apr 18, 2016","66.416","66.660","66.720","66.415","-0.37%"
"Apr 15, 2016","66.660","66.597","66.680","66.469","0.09%"
"Apr 14, 2016","66.597","66.506","66.690","66.479","0.15%"
"Apr 13, 2016","66.496","66.277","66.680","66.271","0.32%"
"Apr 12, 2016","66.283","66.301","66.567","66.272","-0.01%"
"Apr 11, 2016","66.287","66.555","66.603","66.280","-0.40%"
"Apr 08, 2016","66.551","66.757","66.787","66.475","-0.31%"
"Apr 07, 2016","66.757","66.517","66.826","66.422","0.36%"
"Apr 06, 2016","66.517","66.420","66.745","66.380","0.14%"
"Apr 05, 2016","66.422","66.112","66.558","66.080","0.48%"
"Apr 04, 2016","66.106","66.310","66.387","66.024","-0.39%"
"Apr 01, 2016","66.365","66.355","66.502","66.270","0.17%"
"Mar 31, 2016","66.255","66.235","66.358","66.125","-0.18%"
"Mar 30, 2016","66.375","66.295","66.502","66.265","0.00%"
"Mar 29, 2016","66.375","66.610","66.660","66.366","-0.35%"
